login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
VxMxPx;Slovenia, Maribor;0;335;7;7;0
KLuka;Slovenia;3;332;0;5;0
dvolk;Slovenia;3;319;33;18;0
alekseykulikov;Ljubljana, Slovenia;42;314;1594;2;0
TFaga;Ljubljana, Slovenia;0;313;14;3;0
blazsolar;Ljubljana, Slovenija;24;305;303;10;0
zidarsk8;Slovenia;16;294;51;8;3
edofic;Slovenia;16;289;33;8;0
jzbontar;Ljubljana, Slovenia;3;282;1;8;0
HairyFotr;Slovenia;31;280;104;14;0
bmihelac;Ljubljana, Slovenija;37;277;656;6;0
Zweistein000;Slovenia;0;267;0;12;0
mmazi;Ljubljana, Slovenia;18;267;34;4;0
mihajenko;Ljubljana, Slovenia;1;264;2;4;0
blazs;Ljubljana, Slovenia;3;263;2;4;0
commencal661;Ljubljana, Slovenia;1;252;0;5;0
bancek;Ljubljana, Slovenia;18;251;94;5;0
cyplas;Ljubljana, Slovenia;0;250;1;4;0
garbas;Ljubljana, Slovenia;88;239;88;10;0
jeras;Ljubljana, Slovenia;3;234;46;11;0
jzvelc;Slovenia;0;217;1;8;0
jurepolutnik;Slovenia;2;210;0;7;3
tadeboro;Slovenia;6;205;13;6;0
bkomac;Slovenia;0;205;0;8;0
rok;Logatec, Slovenia;7;203;7;7;0
GCerar;Kranj, Slovenia;4;200;2;4;0
atlet;Slovenija;2;198;1;6;3
bostjan;Slovenia;8;194;16;5;0
zupo;Slovenia, EU;26;189;7;5;0
buma;Slovenia;3;187;3;5;0
Jackysi;Slovenia;7;187;31;6;0
peric;Ljubljana, Slovenia;20;184;232;5;0
LimpidMaja;Slovenia;1;180;0;3;0
mtyaka;Slovenia;8;179;122;4;0
JakaCikac;Slovenia;1;178;2;15;0
alenbratanovic;Slovenija;1;176;1;6;0
samastur;Slovenia;8;173;155;6;0
uroshekic;Slovenia;4;172;2;6;0
sedovsek;Slovenia;7;171;10;5;0
livike;Slovenia;0;167;0;6;0
msekoranja;Slovenia;0;166;1;4;3
ekranac;Novo mesto, Slovenia;7;163;0;5;2
izacus;Ljubljana, Slovenia;30;163;87;5;0
majcn;Slovenia;14;162;7;3;0
romunov;Ljubljana, Slovenia;3;161;3;3;0
MasterMind2k;Slovenia;1;159;0;4;0
leamars;Slovenia;20;157;4;3;0
netpork;slovenia;0;145;1;5;0
hadalin;Slovenia;8;145;71;11;0
mzgajner;Ljubljana, Slovenia;2;134;2;3;0
ntadej;Slovenia;33;132;155;3;0
alesk;Ljubljana, Slovenia;1;130;6;5;0
NejcZupec;Ljubljana, Slovenia;0;129;1;3;0
matevzdolenc;Ljubljana, Slovenia;0;129;0;6;0
EvaBr;Vrhnika, Slovenia;5;122;0;6;0
juree;Slovenia;2;120;0;6;0
matixmatix;Ljubljana, Slovenia;16;119;15;4;0
damjanmurn;Ljubljana, Slovenia;0;118;0;5;0
bizzthemes;Slovenia;1;114;9;2;0
matej;Ljubljana, Slovenia;201;111;587;5;0
matejd;Slovenia;7;110;2;8;0
Konviser;Slovenia;6;109;1;7;0
franga2000;Maribor, Slovenia;2;107;5;4;0
markodudic;Ljubljana, Slovenia;0;106;0;6;0
klemenkenda;Ljubljana, Slovenia;2;106;0;6;0
stirkac;Maribor, Slovenia;0;104;1;6;0
mfilej;Slovenia;27;102;44;2;0
ernes32;Slovenia;0;101;0;5;0
predkambrij;Slovenia;12;100;5;7;0
dasf;Novo mesto, Slovenia;5;99;4;5;0
anzev;Slovenia;4;98;12;3;3
crtgregoric;Slovenia;0;97;0;5;0
tomazk;Slovenia, EU;19;96;100;5;0
damjanvantur;Maribor, Slovenia;2;94;0;9;0
zejn;Slovenia;31;92;64;3;0
jozzez1;Slovenia;2;90;2;13;0
luka-krivec;Slovenia;0;89;0;7;0
marpontes;Visoko, Slovenia;4;88;7;4;0
mitjafelicijan;Krško, Slovenia;2;88;12;3;0
MihaZelnik;Ljubljana, Slovenia;7;87;4;3;0
Pylo;Slovenia, Ljubljana;0;87;0;4;0
Pancho;Kranj, Slovenia;5;87;16;6;0
vcucek;Slovenia;0;81;2;5;0
zanderle;Slovenia;4;81;0;2;0
luksa;Slovenia;14;81;17;3;0
luka1995;Slovenia;14;81;262;2;0
sparkica;Ljubljana, Slovenia;34;80;78;6;0
gmenih341;Slovenia;0;77;0;8;0
Domen988;Ljubljana, Slovenia;3;77;0;9;0
alsar;Slovenia;4;76;32;3;0
BlazOrazem;Slovenia;2;74;1;5;0
tomaz;Slovenia;111;74;233;3;0
klas;Slovenija;11;71;6;3;0
jcerjak;Ljubljana, Slovenia;10;71;6;4;0
BlazZupan;Slovenia;0;69;0;3;0
uprel;Slovenia;0;69;0;4;0
eMarek;Slovenia;4;69;1;4;0
borut-t;Slovenia;2;68;50;2;0
xrado;Slovenia;12;67;61;4;0
novoselrok;Slovenia;8;67;12;3;0
lukaMis;Ljubljana, Slovenia;0;65;0;7;0
medja;Slovenia;1;64;0;3;0
vpeter4;Slovenia;9;64;5;2;0
mrcinv;Ljubljana, Slovenija;0;64;0;3;0
LeskoIam;Slovenia;0;63;0;3;0
pinkflozd;Piran, Slovenia;10;62;6;7;0
ZmagoD;Slovenia;0;61;0;3;0
janhorvat;Ljubljana, Slovenia;1;58;0;5;0
deanpodgornik;Slovenija;0;58;0;3;0
be-codified;Ljubljana, Slovenia;0;58;0;14;0
uskudnik;Slovenia;22;58;393;3;0
maschinna;Slovenija;0;58;0;3;0
okacat;Slovenia;1;56;0;4;0
gregopet;Slovenia;3;56;20;3;0
j-marjanovic;Slovenia;0;53;0;4;4
syncon303;Ljubljana, Slovenija;0;52;0;1;0
nightmarebadger;Ljubljana, Slovenia;10;52;7;4;0
mfrlin;Slovenija;0;52;1;10;0
rkrajnc;Slovenia;5;52;35;3;0
jzavrl;Slovenia;2;51;1;2;0
lenart;Ljubljana, Slovenia;19;51;10;6;0
nasal;Slovenia;1;50;2;7;0
igoraj;Ljubljana, Slovenia;3;50;0;2;0
urosj;Novo mesto, Slovenia;0;49;0;3;0
kodmarcel;Slovenia;1;49;1;7;0
sbandur84;Slovenia;3;49;6;3;0
mrk9;Slovenia;1;49;0;6;0
sasokuncic;Kranj, Slovenia;0;48;0;5;0
mentos1386;Slovenia;0;47;0;7;0
mifunetoshiro;Slovenia;0;46;21;4;0
jkmcnk;Slovenia;3;46;0;2;0
tjanez;Ljubljana, Slovenia;4;45;5;2;0
divad942;Ljubljana, Slovenia;0;45;1;2;0
alesstimec;Novo mesto, Slovenia;1;45;0;3;0
RK4000;Slovenia;2;45;0;9;0
AlexRebula;Ljubljana, Slovenia;3;45;1;2;0
pur300;Slovenia;1;44;0;3;0
SimZal;Slovenia;2;41;0;2;0
jakakordez;Slovenia;1;40;0;7;0
urosh95;Slovenija;0;40;0;2;0
matevzv;Ljubljana, Slovenia;2;39;0;3;0
JurePotocnik;Slovenia;0;38;0;2;0
llaarraa;Ljubljana, Slovenia;2;38;1;3;0
benorudolf;Slovenia;5;38;0;5;0
aliman17;Slovenia;0;38;0;9;0
markosirec;Ljubljana, Slovenia;0;37;0;4;0
matjaz;Slovenia, EU;34;37;56;2;0
mvrhov;Kranj, Slovenia;14;37;25;2;0
istarc2;Slovenia;0;36;0;4;0
boris06;Slovenia;0;36;0;2;0
pogachar;Slovenia;0;36;0;10;0
umajeric;Slovenia;3;36;2;2;0
damirstuhec;Slovenia, Europe;11;35;115;3;0
rfajfar;Slovenia;2;35;6;2;0
nsaje;Novo mesto, Slovenija;5;34;1;4;0
nikogamulin;Slovenia;0;34;0;2;0
andrejd;Slovenia;0;34;0;2;0
knagode;Ljubljana, Slovenia;4;33;45;3;0
Meemaw;Ljubljana, Slovenija;1;33;0;4;0
MMWolverine;Slovenia;0;32;0;2;0
Samotorcan;Slovenia;0;32;0;9;0
muki;Ljubljana, Slovenia;4;31;0;3;0
Glavic;Slovenia;0;30;0;5;0
easwee;Slovenia;1;30;1;5;0
benf86;Slovenia;2;30;5;2;0
markop159;Slovenia;0;30;1;2;0
nunar;Slovenia;0;29;0;2;0
PeterOzbot;Slovenia;0;29;0;4;0
RokIvansek;Ljubljana, Slovenia;0;28;0;2;0
benqo;Slovenia;1;28;1;2;0
AndrejFa;Slovenia;0;27;0;2;0
Kochevar;Slovenia;0;27;0;2;0
ikolar;Ljubljana, Slovenia, Europe;6;26;13;2;0
dominikznidar;Kranj, Slovenia;7;26;2;3;0
brgrz;Celje, Slovenia;0;26;2;2;2
naisnouk;Slovenia;1;26;0;2;0
matejhacin;Trbovlje, Slovenia;1;25;34;3;0
meryuk;Slovenia;4;24;1;1;0
rokm;Ljubljana, Slovenia;0;24;0;3;0
boshtian;Slovenia;0;23;0;1;0
NinaMejac;Ljubljana, Slovenija;2;23;0;1;0
titpetric;Ljubljana, Slovenia;16;23;41;3;0
borutmrak;Slovenija;0;23;0;2;0
gareins;Slovenia;0;22;0;1;0
MihaMarkic;Nova Gorica, Slovenia;1;22;0;2;0
proteansec;Slovenia;20;22;18;1;0
sasa-friedrich-bitlab;Ljubljana, Slovenia;0;22;0;3;0
primozcigler;Slovenia, EU;4;22;14;2;0
frobert;Slovenia;0;22;0;1;0
JureUrsic;Koper, Slovenia, EU;2;21;1;1;0
JSila;Slovenija;0;21;0;1;0
mthongvanh;Ljubljana, Slovenia;0;21;5;3;0
silverhook;Ljubljana, Slovenia, EU;2;21;0;2;0
zobo;Ljubljana, Slovenija;5;21;24;2;0
siluka;Ljubljana, Slovenia;0;21;0;2;0
mihael;Slovenia;6;21;22;1;0
drinovc;Slovenia;0;21;6;2;0
GreatDanton;Slovenia;0;21;0;3;0
blaz-kranjc;Kamnik, Slovenija;3;20;0;2;0
mziga;Slovenia;0;20;3;2;0
Krofek;Slovenia;2;20;7;2;0
KlemenKosir;Ljubljana, Slovenia;1;20;1;4;0
tesis;Slovenia;0;20;1;1;0
MarZab;Slovenija;4;20;8;2;0
BangKindo;Slovenia;1;20;0;6;0
VladaPetrovic;Ptuj, Slovenia;8;19;1;2;0
litera;Slovenia;5;19;175;1;0
DinoRosic;Slovenia;1;19;0;1;0
andrejpan;Ljubljana, Slovenia;10;19;7;2;0
jmav;Slovenia;1;19;4;2;0
GomDani;Slovenia;0;18;0;2;0
lukapusic;Ljubljana, Slovenia;59;18;410;1;0
mkoterle;Slovenia;0;18;3;2;0
mare69;Slovenia;0;18;0;1;0
dParadiz;Slovenija;1;18;0;3;0
fredipevcin;Ljubljana, Slovenia;8;18;0;2;0
programmertoni;Ljubljana, Slovenia;0;18;1;3;3
mrizvic;Slovenia;4;18;1;2;0
pesjak;Slovenija;0;17;0;4;0
tolmun;Slovenia;2;17;0;1;0
BlueMoebius;Slovenija;0;17;0;1;0
zprima;Slovenia, Celje;0;17;0;4;0
iKlancar;Ljubljana, Slovenia;0;17;0;3;0
davidvidmar;Slovenia;4;16;2;1;0
AnnaKarenina;Slovenia;0;16;0;2;0
grudolf;Koper, Slovenia;1;16;8;1;0
jernej99;Slovenia;1;16;0;3;0
j4ck4ll;Slovenia;0;16;0;2;0
skmlcd;Maribor, Slovenia;0;15;0;2;0
gregornemec;Slovenia;0;15;0;3;0
gztproject;Slovenia;0;15;0;1;0
zan-gerden;Slovenia;0;15;0;4;0
Putr;Ljubljana, Slovenia;13;15;9;1;0
roskart;Slovenia;1;15;14;1;0
sbelak;Ljubljana, Slovenia;0;15;0;6;0
MrStaind;Slovenia;1;14;0;1;0
alesvaupotic;Lavrica, Slovenija;2;14;0;1;0
romangorisek;Slovenija;0;14;0;2;0
lukapor;Slovenia;0;14;0;2;0
uroshinjo;Ljubljana, Slovenija;1;14;0;1;0
tstih;Ljubljana, Slovenia;2;14;4;3;0
cime;Slovenia;4;14;15;2;0
avstenit;Slovenia;0;14;0;2;0
jkuri;Slovenia;0;14;0;1;0
Babicaa;Slovenia;1;14;1;2;0
vizo;Slovenia;3;14;10;2;0
depy;Slovenia;5;14;9;2;0
ruph;Ljubljana, Slovenia;1;13;3;2;0
matjazv;Slovenia;0;13;1;2;0
viris;Slovenia;12;13;12;1;0
besso;Ljubljana, Slovenia;0;13;0;1;0
blazoncek;Slovenia;2;13;0;2;0
Mihapro;Slovenia;10;13;7;2;0
DejanL;Celje, Slovenia;3;12;0;1;0
lench4991;Slovenija;0;12;0;3;0
jaka;Slovenia;0;12;1;1;0
jankoslavic;Slovenia;1;12;0;1;0
mraitmaier;Ljubljana, Slovenia;0;12;0;1;0
jmerljak;Slovenia;0;12;1;1;0
darh;Slovenia;19;12;17;1;0
cxminer;Europe, Slovenia, Kranj;1;12;0;1;0
ziga-miklic;Slovenia;1;12;0;1;0
Zoneh;Slovenia;0;11;1;2;0
simonpercic;Ljubljana, Slovenia;0;11;0;1;0
matejk;Slovenia;1;11;5;1;0
nbasic;Ljubljana, Slovenia;0;11;0;1;0
easistent;Ljubljana, Slovenia;0;11;0;1;0
velis74;Radovljica, Slovenia;1;11;3;2;0
palhartinger;Celje, Slovenija;0;11;0;2;0
spinx;Slovenia;12;11;0;2;0
lightbit;Slovenia;1;10;5;1;0
zna;Slovenia;2;10;1;3;0
davorgit;Slovenia;0;10;0;3;0
adamgiacomelli;Slovenia;0;10;0;1;0
daliborkrejic;Celje, Slovenia;0;10;0;1;0
jakajancar;Ljubljana, Slovenia;21;10;198;1;0
m0sa;Maribor, Slovenia;2;10;0;1;0
smuk3c;Slovenia;1;10;0;2;0
theuros;Slovenia;0;10;0;2;0
gstamac;Slovenia;0;10;0;1;0
kev-m;Slovenia;0;10;0;2;0
zdravko;1000 Ljubljana, SLOVENIA;0;10;0;1;0
JernejL;Slovenia;7;10;6;1;0
peterkodermac;Slovenia;0;9;0;1;0
Formator;Slovenia;0;9;1;2;0
deanrock;Slovenia;2;9;14;3;0
TomyMMX;Ljubljana, Slovenia;1;9;4;2;0
Asterozemljopad;Bohinj, Slovenia;4;9;0;2;0
CirilBohak;Tržaška 25, 1000 Ljubljana, Slovenia;3;9;8;1;0
JanSLO;Maribor, Slovenia;0;9;0;5;0
urhz;Ljubljana, Slovenia;0;9;0;1;0
friedcell;Ljubljana, Slovenia;9;9;5;1;0
jernejstrasner;Koper, Slovenia;15;9;34;1;0
Quantor;Ljubljana, Slovenia;0;9;0;2;0
egiklik;Slovenia;0;8;0;2;0
freakolowsky;Kranj, Slovenija;1;8;0;3;0
zlatoroh;Slovenia;2;8;0;2;0
miham;Slovenia;1;8;1;2;0
dusano;Ljubljana, Slovenia;7;8;20;1;0
jhotujec;Slovenia;0;7;0;1;0
EgonRavbar;Slovenia;1;7;0;1;0
manictime;Slovenia, EU;2;7;7;1;0
miha-stopar;Slovenia;9;7;73;1;0
lorserker;Slovenia;4;7;3;1;0
gregakespret;Ljubljana, Slovenia;2;7;0;2;0
andrejj;Europe, Slovenia,Ljubljana;12;7;5;1;0
MrSteel12;Slovenia;0;7;0;1;0
utement;Slovenia;1;7;0;1;0
pusnik;Slovenia;3;7;1;1;0
dawryn;Gorje, Slovenia;0;7;0;2;0
alenko;slovenia;1;7;0;1;0
boris-binary;Slovenia;0;7;0;1;0
Kr0n05;Slovenia;1;7;0;2;0
galme;Slovenia;0;7;0;1;0
kbrodej;Slovenia;0;7;0;1;0
gutizar;Ljubljana, Slovenia;1;6;0;2;0
mareSLO;Slovenia;2;6;0;1;0
bsuhel;Laško, Slovenia;0;6;0;1;0
brianking;Slovenia;32;6;27;2;0
jodlajodla;Slovenia;0;6;0;1;0
teihoo;Slovenia, EU;4;6;2;1;0
tommysqueak;Slovenia;9;6;15;1;0
maslick;Ljubljana, Slovenia;0;6;0;2;0
ArcaneWater;Slovenia;0;6;0;2;0
DavorPadovan;Slovenia;3;6;0;1;0
mitjaiskric;Slovenija;0;6;0;1;0
mdimec4;Slovenia;0;6;0;1;0
balavec;Slovenia;1;6;2;1;0
krusic22;Slovenija;0;5;0;2;0
bl4z;slovenia;1;5;0;2;0
zigavr11;Slovenia;1;5;0;1;0
miaerbus;Slovenia;1;5;1;1;0
t33ll3n;Slovenia;0;5;0;1;0
Noughmad;Ljubljana, Slovenia;3;5;3;1;0
KamensekD;sLOVEnia;0;5;0;1;0
igzebedze;ljubljana, slovenia;0;5;1;1;0
xban1x;Slovenia;2;5;0;1;0
nikopavlica;Slovenia;0;5;0;2;0
davision;Slovenia, Europe;0;5;0;1;0
jakakonda;Slovenia;0;5;0;2;0
fredi-alf;Slovenia, Koper;0;5;0;1;0
Mrbrutal;Slovenia;0;5;0;2;0
RokIrt;Trbovlje, Slovenija;2;5;1;1;0
mtancek;Slovenia;0;5;0;1;0
GregaVrbancic;Maribor, Slovenia;0;5;10;1;0
primoz-k;Ljubljana, Slovenia;0;4;0;1;0
atomgalaxy;Slovenia;4;4;11;1;0
szlend;Ljubljana, Slovenia;0;4;0;2;0
JanFicko;Slovenia, Maribor;0;4;0;1;0
aljana;Slovenia;2;4;0;2;0
dTilen;Slovenia;5;4;0;1;0
koofr;Ljubljana, Slovenia;8;4;144;1;0
markokoleznik;Slovenija;1;4;1;1;0
smottt;Slovenia;6;4;24;1;0
Powse;Slovenia;0;4;0;1;0
failedguidedog;Slovenia;4;4;5;1;0
BlazPerus;Ljubljana, Slovenia;0;4;0;1;0
lenic10;Slovenia;0;4;0;1;0
BostjanPisler;Slovenia;1;4;0;2;0
miharugelj;Ljubljana, Slovenia;0;4;0;1;0
meznaric;Slovenia;0;4;0;1;0
janhocevar;Slovenia;3;4;2;1;0
halexic;Ljubljana, Slovenia;0;3;0;1;0
crnkofe;Slovenia;0;3;0;1;0
Ur0s;Ljubljana, Slovenia;3;3;0;1;0
u-dev;Slovenia;3;3;0;1;0
DirtyS;Slovenija;0;3;0;1;0
milosm;Slovenia;9;3;6;1;0
gasperk;Slovenia;15;3;5;1;0
janezpolc;Ljubljana, Slovenia;0;3;0;1;0
Argeadi;Slovenia;0;3;0;1;0
PeterStegnar;Slovenia;1;3;1;1;0
zanmoskotevc;Slovenia;3;3;0;2;0
drye;Maribor, Slovenia;4;3;8;1;0
nanthiel;Slovenia;1;3;0;2;0
PeterBenko;Slovenia;0;3;0;2;0
golobich;Slovenia;0;3;0;1;0
SimonRupar;Ljubljana, Slovenia;0;3;0;1;0
AnjaSkedelj;Slovenia;0;3;0;1;0
bh213;Slovenia;3;3;0;1;0
KBojan;Maribor, Slovenia;0;3;1;1;0
mdfcorp;Piran, Slovenia;0;3;0;1;0
sajmon777;Slovenia;0;3;0;1;0
danci1973;Slovenia;0;3;0;1;0
71GA;Slovenia, Ljubljana;1;3;0;1;0
bedenko;Slovenia;0;3;0;1;0
nejko;Ljubljana, Slovenia;2;3;1;1;0
BLaZZeD;Slovenia;0;3;0;1;0
mpetrovc;Slovenia;0;3;0;2;0
dincek;Slovenia;0;3;6;1;0
duhec;Slovenia;0;3;0;1;0
tomazzlender;Slovenia;2;3;2;1;0
thes3m;Slovenia;1;3;2;1;0
leandi;Slovenia;0;3;1;1;0
Wowca;Ljubljana, Slovenia;0;3;0;2;0
damirarh;Jesenice, Slovenia;4;3;4;1;0
JanezStupar;Slovenia;3;3;26;2;2
nolimal;Slovenija;3;3;0;2;0
InoMurko;Slovenia;0;2;0;1;0
robertkovac;Slovenija;0;2;0;1;0
depet;Slovenia;0;2;1;1;0
markonikolovski;Dunajska cesta 156, Ljubljana, Slovenia;4;2;0;1;0
gregorb;Ljubljana, Slovenia;0;2;4;1;0
Uffman;Ljubljana, Slovenia;0;2;0;1;0
alesf;Slovenia;0;2;9;1;0
NejcHorvat;Ljubljana - Slovenia;0;2;0;2;0
Hoornet;Slovenia;7;2;7;1;0
Puzo;Maribor, Slovenia;3;2;4;1;0
urossmolnik;Koper, Slovenia;0;2;0;1;0
erikusaj;Ljubljana, Slovenia;2;2;5;1;0
overlordtm;Slovenia;8;2;19;1;0
jgec;Europe/Slovenia;0;2;0;1;0
katafractari;Slovenia;1;2;5;1;0
sposnjak;Slovenija, Earth;1;2;0;1;0
dustwolf;Ljubljana, Slovenia;1;2;0;1;0
snovak7;Ljubljana, Slovenia;0;2;0;1;0
jpecar;Slovenia;0;2;0;1;0
Svashta;Slovenia;1;2;0;1;0
krizajb;Slovenija;1;2;4;1;0
vidakovicmiha;Slovenia;0;2;0;1;0
BambiM;Slovenija;0;2;0;1;0
frin;Slovenia;1;2;1;1;0
yuka123;Slovenia;1;2;2;1;0
bearcodi;Slovenija, Japan, Australia;2;2;0;1;0
srutar;Slovenia;1;2;0;2;0
dexterphp;Slovenia;0;2;1;1;0
PiGrid;4000 Kranj, Slovenia;0;2;0;1;0
td6264;Slovenia;0;2;0;1;0
knoxed;Slovenia;0;2;0;1;0
Zukeh;Slovenia;0;2;0;1;0
lukacvetko;Slovenia;0;2;0;1;0
matijakregar;Slovenia;0;2;0;1;0
tomazdragar;Slovenia;1;2;9;1;0
pprimozz;Slovenia;0;2;0;1;0
jernejovc;Ljubljana, Slovenia;1;2;4;1;0
pingvini;Ljubljana, Slovenija;0;2;0;1;0
slovenec88;Slovenia;2;1;9;1;0
klemenb;Slovenia;0;1;0;1;0
BluTuTh;Slovenia;0;1;1;1;0
Alex-G-89;Ljubljana, Slovenia;2;1;0;1;0
bostjangornik;Europe / Slovenia;0;1;0;1;0
imamo;Slovenia;2;1;5;1;0
klemensavli;Slovenia;3;1;0;1;0
w00tnes;Slovenia;0;1;0;1;0
alescernivec;Ljubljana, Slovenia;3;1;0;1;0
Haedaki;Slovenia;0;1;0;1;0
gogovberg;Slovenia;0;1;0;1;0
szitnik;Slovenia, Ljubljana;3;1;7;1;0
ByroRedux;Slovenia;1;1;0;1;0
bajojoba;Slovenia;0;1;0;1;0
wickedsheep;Ljubljana, Slovenia;2;1;2;1;0
Some1Else;Slovenia;10;1;22;1;0
dejanstrancar;Slovenia;0;1;0;1;0
tomazzaman;Slovenia;5;1;0;1;0
zokipirlo;Slovenia;2;1;2;1;0
sect2k;Kranj, Slovenia;0;1;1;1;0
davidspegel;Slovenija;1;1;0;1;0
igorbiscanin;Most na Soči, Tolmin, Slovenia;1;1;0;1;0
drola;Ljubljana, Slovenia;2;1;2;1;0
roksokol;Slovenia;2;1;0;1;0
dmurko;Slovenia, EU;2;1;0;1;0
bzoks;Slovenia;0;1;0;1;0
davidsedlar;Ljubljana, Slovenia;1;1;2;1;0
mfin;Kropa, Slovenia;6;1;0;1;0
gligoran;Ljubljana, Slovenia;2;1;16;1;0
primozc;Slovenia;1;1;1;1;0
gorankav;Slovenia;0;1;1;1;0
ZigaJanez;Slovenia;0;1;0;1;0
TimPapler;Slovenia;0;1;1;1;0
peterz;Slovenia;8;1;22;1;0
spacolino;Solkan, Slovenia;0;1;0;1;0
rodp;Ljubljana, Slovenia;18;1;49;1;0
drejmar;Slovenia;0;1;0;1;0
gKastelic;Slovenia;0;1;0;1;0
jernejrostan;Slovenia;0;1;0;1;0
andraz;Slovenia;0;1;0;1;0
kgajsek;Slovenia;0;1;0;1;0
akolar;Slovenia;0;1;0;1;0
denislazar;Slovenija;1;1;0;1;0
bobalazek;Slovenia;0;1;0;1;0
anrik;Maribor, Slovenia;0;1;0;1;0
rudib;Slovenia;6;1;2;1;0
mslenc;Ljubljana, Slovenia;0;1;1;1;0
Squeazer;Maribor, Slovenia;0;1;1;1;0
KristijanL;Slovenia;0;1;0;1;0
nouvak;Ljubljana, Slovenia;1;1;4;1;0
