login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
h4evr;Lisbon, Portugal;9;5;24;1;0
joaopedro;Lisbon, Portugal;5;5;1;1;0
rolando-isidoro;Portugal;3;5;0;1;0
jrpereira;Braga, Portugal;9;5;3;1;0
EdgarSoares;Portugal;2;5;2;1;0
CAMBADA;Aveiro - Portugal;7;5;0;1;0
lightwalker21;Lisbon, Portugal;2;5;0;1;0
rcm;Braga, Portugal;5;5;0;2;0
UlTriX;Portugal;3;5;0;2;0
rafaeljegundo;Coimbra, Portugal;22;5;10;2;0
Byclosure;Lisbon, Portugal;6;5;55;1;0
MagneticDuck;Coimbra, Portugal, Europe;7;5;6;1;0
fredoliveira;Coimbra, Portugal;100;5;244;2;0
tomeduarte;Porto, Portugal;20;5;10;1;0
xorti;Lisbon, Portugal;5;4;0;3;0
miuiportugal;Portugal;16;4;8;1;0
Jessycah;Portugal;4;4;0;1;0
brunnolou;Portugal;2;4;0;1;0
nuno-silva;Portugal;3;4;0;1;0
davidsanguinetti;Portugal;2;4;2;1;0
DifaulT;Lisbon, Portugal;5;4;0;2;0
antonioalegria;Portugal;11;4;14;1;0
rrvieira;Porto, Portugal;7;4;1;1;0
miroluis;Coimbra Portugal;4;4;4;1;0
LynxEyes;Alverca, Portugal;6;4;11;1;0
andregoncalves;Portugal;30;4;127;1;0
askpt;Paços de Ferreira, Porto, Portugal;10;4;4;1;0
NelsonReis;Portugal;30;4;5;2;0
rpedroso;Aveiro, Portugal;10;4;58;1;0
sirbabyface;Coimbra, Portugal;2;4;0;1;0
raquel3rs;Barcelos, Portugal;3;4;1;1;0
gvlx;Lisboa, Portugal;12;4;9;2;0
lbragues;Portugal;6;4;21;1;0
CoditCompany;Belgium - France - Portugal;3;4;0;1;0
marcelombc;Fradelos, Portugal;15;4;16;1;0
rjst;Lisbon, Portugal;5;3;0;1;0
ulisses;Matosinhos, Portugal;20;3;35;1;0
LightSystem;Lisboa, Portugal;2;3;2;1;0
eveiga;Portugal;12;3;12;1;0
nunonunes;Lisbon, Portugal;21;3;2;2;0
jasoares;Portugal;12;3;10;1;0
ljesus;Portugal;3;3;2;1;0
igeoapps;Portugal;12;3;3;1;0
paletas;Portugal;8;3;6;1;0
ricardoteixas;Portugal;7;3;2;1;0
fabiomartins87;Porto - Portugal;4;3;0;1;0
SergioMSCosta;Portugal;5;3;13;1;0
patroqueeet;Lisboa, Portugal;5;3;0;1;0
microft;Portugal;16;3;7;1;0
Caneco;Portugal;4;3;0;1;0
polonia;Portugal;4;3;0;1;0
ruifigueiredo;Sintra - Portugal;4;3;4;1;0
hugojpinto;Lisbon, Portugal;5;3;0;1;0
AceVentura;Portugal;2;3;1;1;0
franciscocosta;Porto, Portugal;8;2;0;1;0
NeCkEr;Portugal;14;2;2;1;0
BrunoAndrade;Braga, Portugal;4;2;0;1;0
alkalinnne;Coimbra,Portugal;5;2;0;1;0
kha0S;Portugal;4;2;0;1;0
dcorujo;Aveiro, Portugal;5;2;1;1;0
sergiolaranjeira;Portugal;3;2;3;1;0
lvaz;Portugal - Porto;3;2;9;1;0
paulogaspar;Aveiro, Portugal;15;2;8;1;0
monteiro;Lisbon, Portugal;2;2;2;1;0
danineto;Leiria, Portugal;3;2;1;1;0
Rubemlrm;Portugal;4;2;1;1;0
tiagojsalmeida;Portugal;6;2;39;1;0
mcsf;Lisboa, Portugal;7;2;1;1;0
augcampos;Portugal;3;2;13;1;0
mmemetea;Lisbon, Portugal;3;2;1;1;0
rafaelveloso;Portugal;3;2;0;1;0
sansxerif;Lisbon - Portugal;2;2;0;1;0
xesf;Portugal;3;2;2;1;0
etnepres;Portugal;2;2;85;1;0
tiagovrtr;Porto, Portugal;6;2;0;1;0
smpb;Lisbon, Portugal;23;2;13;1;0
renatose;Portugal;2;2;1;1;0
manso;Tomar Portugal;7;2;6;1;0
sebastianopeluso;Lisbon, Portugal;2;2;2;1;0
bmfurtado;Portugal;7;2;2;1;0
joaoportela;Portugal;11;2;5;1;0
tiagosimao;Portugal;7;2;6;1;0
phoenity;Portugal;6;2;4;1;0
galrito;Portugal;7;2;1;1;0
srtab;Braga - Portugal;3;2;0;1;0
